song_id,artist,title,release_year,migracion_hits,migracion_score,narco_hits,narco_score,politica_mx_hits,politica_mx_score,politica_us_hits,politica_us_score,dominant_topic
1753217,Los Tigres del Norte,Acércate a mí,,0,0.0,0,0.0,0,0.0,0,0.0,none
899288,Los Tigres del Norte,Acuarela potosina,,0,0.0,1,6.6225,0,0.0,0,0.0,narco
1400003,Los Tigres del Norte,Adiós amigo,,1,4.7619,1,4.7619,0,0.0,0,0.0,migracion
2114465,Los Tigres del Norte,Adiós madre querida - remastered,,0,0.0,0,0.0,0,0.0,0,0.0,none
861663,Los Tigres del Norte,A ellas,,0,0.0,0,0.0,0,0.0,0,0.0,none
867947,Los Tigres del Norte,Agua salada,,0,0.0,1,7.2464,0,0.0,0,0.0,narco
1974919,Los Tigres del Norte,Aguas revueltas,,3,16.9492,0,0.0,1,5.6497,0,0.0,migracion
1528774,Los Tigres del Norte,Albacar china,,0,0.0,0,0.0,0,0.0,0,0.0,none
1018393,Los Tigres del Norte,Al estilo mexicano,,5,19.305,1,3.861,0,0.0,0,0.0,migracion
1423294,Los Tigres del Norte,Alfilo Del Reloj,,2,11.6959,0,0.0,0,0.0,0,0.0,migracion
1004576,Los Tigres del Norte,Allá nos juntamos,,4,18.7793,0,0.0,0,0.0,0,0.0,migracion
1503002,Los Tigres del Norte,Al mil por uno,,0,0.0,0,0.0,0,0.0,0,0.0,none
11884727,Los Tigres del Norte,Al Rato,,0,0.0,0,0.0,0,0.0,0,0.0,none
1051397,Los Tigres del Norte,Al sur del Bravo,,2,11.5607,2,11.5607,0,0.0,0,0.0,migracion
1446094,Los Tigres del Norte,A manos llenas,,0,0.0,0,0.0,0,0.0,0,0.0,none
1859046,Los Tigres del Norte,Amarte Me Hace Bien,,0,0.0,0,0.0,0,0.0,0,0.0,none
1549915,Los Tigres del Norte,América central,,0,0.0,2,9.2593,0,0.0,0,0.0,narco
12019290,Los Tigres del Norte,"América (Live at MTV Los Angeles, CA/2011)",,8,21.8579,1,2.7322,0,0.0,0,0.0,migracion
1767792,Los Tigres del Norte,A mi enemigo,,2,9.6154,0,0.0,0,0.0,0,0.0,migracion
914275,Los Tigres del Norte,Amigo Juan,,0,0.0,0,0.0,0,0.0,0,0.0,none
1212899,Los Tigres del Norte,Amigo querido,,0,0.0,0,0.0,0,0.0,0,0.0,none
1517180,Los Tigres del Norte,Amigos y mujeres,,0,0.0,0,0.0,0,0.0,0,0.0,none
1449034,Los Tigres del Norte,Amorcito norteño,,3,23.0769,0,0.0,0,0.0,0,0.0,migracion
1499001,Los Tigres del Norte,Amor de madre,,0,0.0,0,0.0,0,0.0,0,0.0,none
1195904,Los Tigres del Norte,Amores que van y vienen,,0,0.0,0,0.0,0,0.0,0,0.0,none
1220630,Los Tigres del Norte,Amor garantizado,,0,0.0,0,0.0,0,0.0,0,0.0,none
1173702,Los Tigres del Norte,Ando amanecido,,2,12.3457,0,0.0,0,0.0,0,0.0,migracion
991372,Los Tigres del Norte,Apenas te fuiste ayer,,1,9.009,0,0.0,0,0.0,0,0.0,migracion
2120907,Los Tigres del Norte,Apenas te fuistes ayer,,1,9.009,0,0.0,0,0.0,0,0.0,migracion
1005446,Los Tigres del Norte,A peso el beso,,2,14.7059,0,0.0,0,0.0,0,0.0,migracion
936842,Los Tigres del Norte,A quien corresponda,,2,10.3093,1,5.1546,0,0.0,0,0.0,migracion
1760350,Los Tigres del Norte,A quién no le gusta eso,,1,5.618,0,0.0,2,11.236,0,0.0,politica_mx
1548817,Los Tigres del Norte,Arnulfo Gonzalez,,0,0.0,5,30.6748,0,0.0,0,0.0,narco
860852,Los Tigres del Norte,Así como tú,,0,0.0,0,0.0,0,0.0,0,0.0,none
1858323,Los Tigres del Norte,Asi Es El Amor,,0,0.0,0,0.0,0,0.0,0,0.0,none
1328603,Los Tigres del Norte,Así naciste,,0,0.0,0,0.0,0,0.0,0,0.0,none
1594189,Los Tigres del Norte,Atrapado,,0,0.0,0,0.0,0,0.0,0,0.0,none
1658824,Los Tigres del Norte,Aún hay esperanza,,1,4.8309,0,0.0,0,0.0,0,0.0,migracion
1197225,Los Tigres del Norte,Ave de paso,,0,0.0,0,0.0,0,0.0,0,0.0,none
1830320,Los Tigres del Norte,¡Ay que líos!,,0,0.0,4,15.9363,0,0.0,0,0.0,narco
1299999,Los Tigres del Norte,Ayúdame a creer,,0,0.0,0,0.0,0,0.0,0,0.0,none
1475257,Los Tigres del Norte,Bajo el cielo de Morelia,,7,39.3258,0,0.0,0,0.0,0,0.0,migracion
1002742,Los Tigres del Norte,Barrio viejo,,0,0.0,0,0.0,0,0.0,0,0.0,none
742298,Los Tigres del Norte,Bohemio de afición,,0,0.0,0,0.0,0,0.0,0,0.0,none
1081242,Los Tigres del Norte,Bonita y mala,,0,0.0,2,12.1212,0,0.0,0,0.0,narco
1707960,Los Tigres del Norte,Brisas de abril,,0,0.0,0,0.0,0,0.0,0,0.0,none
1533044,Los Tigres del Norte,Camisa mojada,,2,11.2994,1,5.6497,0,0.0,0,0.0,migracion
10384915,Los Tigres del Norte,Campesino Soy,,2,12.3457,0,0.0,0,0.0,0,0.0,migracion
878602,Los Tigres del Norte,Cara de gitana,,0,0.0,0,0.0,0,0.0,0,0.0,none
1406174,Los Tigres del Norte,Carga blanca,,1,8.2645,4,33.0579,0,0.0,0,0.0,narco
978656,Los Tigres del Norte,Cariño dónde andarás,,2,15.748,1,7.874,0,0.0,0,0.0,migracion
1400106,Los Tigres del Norte,Cariño Sin Condición,,0,0.0,0,0.0,0,0.0,0,0.0,none
1287486,Los Tigres del Norte,Carne quemada,,2,12.5786,2,12.5786,2,12.5786,0,0.0,migracion
1572464,Los Tigres del Norte,Carrera contra la muerte,,3,12.766,0,0.0,0,0.0,0,0.0,migracion
922813,Los Tigres del Norte,Carta abierta,,0,0.0,0,0.0,0,0.0,0,0.0,none
1144111,Los Tigres del Norte,Causame la muerte,,1,4.7619,0,0.0,0,0.0,0,0.0,migracion
993564,Los Tigres del Norte,César Chávez,,6,25.7511,0,0.0,0,0.0,0,0.0,migracion
1089952,Los Tigres del Norte,Chayo Chaires,,0,0.0,0,0.0,0,0.0,0,0.0,none
1600693,Los Tigres del Norte,Chin marín,,0,0.0,0,0.0,0,0.0,0,0.0,none
1293476,Los Tigres del Norte,Cielo gris,,0,0.0,2,10.929,0,0.0,0,0.0,narco
1696453,Los Tigres del Norte,Cien años,,0,0.0,0,0.0,0,0.0,0,0.0,none
1605205,Los Tigres del Norte,Como aceite y como el agua,,0,0.0,0,0.0,0,0.0,0,0.0,none
1420690,Los Tigres del Norte,Como De Que No,,0,0.0,0,0.0,0,0.0,0,0.0,none
1402230,Los Tigres del Norte,Como la vida sin futbol,,0,0.0,2,4.7281,0,0.0,0,0.0,narco
1614518,Los Tigres del Norte,Compañera,,0,0.0,0,0.0,0,0.0,0,0.0,none
1264375,Los Tigres del Norte,Con la soga al cuello,,3,13.5135,11,49.5495,0,0.0,0,0.0,narco
1259027,Los Tigres del Norte,Con mi amigo no,,0,0.0,0,0.0,0,0.0,0,0.0,none
1439321,Los Tigres del Norte,Con razón y sin razón,,0,0.0,0,0.0,1,4.9505,0,0.0,politica_mx
1269591,Los Tigres del Norte,Consejos,,0,0.0,0,0.0,0,0.0,0,0.0,none
1612521,Los Tigres del Norte,Consuelo,,0,0.0,0,0.0,0,0.0,0,0.0,none
1358245,Los Tigres del Norte,Contrabando y robo,,0,0.0,4,24.2424,0,0.0,0,0.0,narco
228611,Los Tigres del Norte,Contrabando y Traición,,1,6.1728,4,24.6914,0,0.0,0,0.0,narco
2069009,Los Tigres del Norte,Con tus mismas palabras,,0,0.0,0,0.0,0,0.0,0,0.0,none
868956,Los Tigres del Norte,Corazoncito,,0,0.0,0,0.0,0,0.0,0,0.0,none
1638555,Los Tigres del Norte,Corazón de oro,,0,0.0,0,0.0,0,0.0,0,0.0,none
1524394,Los Tigres del Norte,Corazón herido,,0,0.0,2,11.9048,0,0.0,0,0.0,narco
11884724,Los Tigres del Norte,Cosas Del Destino (El Divorcio),,0,0.0,0,0.0,0,0.0,0,0.0,none
1724191,Los Tigres del Norte,Creíste,,0,0.0,0,0.0,0,0.0,0,0.0,none
1145088,Los Tigres del Norte,Cruz de palo,,0,0.0,0,0.0,0,0.0,0,0.0,none
1442203,Los Tigres del Norte,Cuando se muere un niño,,0,0.0,2,13.1579,0,0.0,0,0.0,narco
1669969,Los Tigres del Norte,Cuando supe de tu engaño,,0,0.0,0,0.0,0,0.0,0,0.0,none
1162971,Los Tigres del Norte,Cuba,,1,4.5455,5,22.7273,0,0.0,0,0.0,narco
1211598,Los Tigres del Norte,Cuidado con la mesera,,0,0.0,0,0.0,0,0.0,0,0.0,none
1683086,Los Tigres del Norte,Cumbia de amor,,0,0.0,0,0.0,0,0.0,0,0.0,none
1695240,Los Tigres del Norte,Cumbia guajira,,0,0.0,1,2.6042,0,0.0,0,0.0,narco
1573478,Los Tigres del Norte,Cuquita,,0,0.0,0,0.0,0,0.0,0,0.0,none
878431,Los Tigres del Norte,Custodio,,0,0.0,5,39.3701,0,0.0,0,0.0,narco
920497,Los Tigres del Norte,Decepción,,0,0.0,0,0.0,0,0.0,0,0.0,none
1450750,Los Tigres del Norte,¿De qué color es la suerte?,,0,0.0,0,0.0,0,0.0,0,0.0,none
1416819,Los Tigres del Norte,Destino cruel,,0,0.0,0,0.0,0,0.0,0,0.0,none
1406584,Los Tigres del Norte,Devuélveme,,0,0.0,0,0.0,0,0.0,0,0.0,none
1244081,Los Tigres del Norte,Diamante negro,,0,0.0,2,12.6582,0,0.0,0,0.0,narco
1224150,Los Tigres del Norte,Don nadie,,0,0.0,0,0.0,0,0.0,0,0.0,none
1628437,Los Tigres del Norte,Dos hojas sin rumbo,,0,0.0,0,0.0,0,0.0,0,0.0,none
977242,Los Tigres del Norte,El agente del amor,,0,0.0,0,0.0,0,0.0,0,0.0,none
1405764,Los Tigres del Norte,El aguilillo,,0,0.0,1,5.2356,0,0.0,0,0.0,narco
1498584,Los Tigres del Norte,El amor es ciego,,0,0.0,0,0.0,0,0.0,0,0.0,none
1715612,Los Tigres del Norte,El amor no se mide,,1,6.135,0,0.0,0,0.0,0,0.0,migracion
1690980,Los Tigres del Norte,El artista,,0,0.0,2,15.5039,0,0.0,0,0.0,narco
1621495,Los Tigres del Norte,El ausente,,0,0.0,0,0.0,0,0.0,0,0.0,none
1349849,Los Tigres del Norte,El avión de la muerte,,0,0.0,2,9.434,1,4.717,0,0.0,narco
1177150,Los Tigres del Norte,El bilingüe,,1,4.2735,0,0.0,0,0.0,0,0.0,migracion
1423494,Los Tigres del Norte,El caballo chamacuz,,0,0.0,2,11.4943,0,0.0,0,0.0,narco
894690,Los Tigres del Norte,El canelo,,0,0.0,5,27.6243,0,0.0,0,0.0,narco
1629274,Los Tigres del Norte,El cantante,,1,6.7568,0,0.0,0,0.0,0,0.0,migracion
1392252,Los Tigres del Norte,El celular,,1,5.1282,2,10.2564,0,0.0,0,0.0,narco
897183,Los Tigres del Norte,El centroamericano,,12,45.977,2,7.6628,0,0.0,0,0.0,migracion
1112622,Los Tigres del Norte,El cheque,,0,0.0,0,0.0,0,0.0,0,0.0,none
1133998,Los Tigres del Norte,El chicano,,4,32.7869,0,0.0,1,8.1967,0,0.0,migracion
1297863,Los Tigres del Norte,El circo,,1,5.7471,2,11.4943,0,0.0,0,0.0,narco
1586592,Los Tigres del Norte,El corrido,,2,12.1951,6,36.5854,0,0.0,0,0.0,narco
1848171,Los Tigres del Norte,El corrido del Dr. Fonseca,,3,13.9535,2,9.3023,0,0.0,0,0.0,migracion
1092684,Los Tigres del Norte,El cura,,2,9.5238,4,19.0476,0,0.0,0,0.0,narco
1134139,Los Tigres del Norte,El curita y la coqueta,,2,8.9686,0,0.0,0,0.0,0,0.0,migracion
1540997,Los Tigres del Norte,El diputado,,1,6.4103,2,12.8205,0,0.0,0,0.0,narco
1599631,Los Tigres del Norte,El dolor de un padre,,0,0.0,2,8.6207,0,0.0,0,0.0,narco
1274314,Los Tigres del Norte,El dorado,,1,5.3476,2,10.6952,0,0.0,0,0.0,narco
1419143,Los Tigres del Norte,El emigrante,,6,29.5567,0,0.0,0,0.0,0,0.0,migracion
1983059,Los Tigres del Norte,El enfermito,,0,0.0,0,0.0,0,0.0,0,0.0,none
1665797,Los Tigres del Norte,El engaño,,0,0.0,0,0.0,0,0.0,0,0.0,none
906513,Los Tigres del Norte,El espinazo del diablo,,0,0.0,0,0.0,0,0.0,0,0.0,none
1154902,Los Tigres del Norte,El fin del mundo,,1,5.2356,4,20.9424,0,0.0,0,0.0,narco
1324248,Los Tigres del Norte,El gallo de pelea,,0,0.0,1,5.7803,0,0.0,0,0.0,narco
1325547,Los Tigres del Norte,El Gato Félix,,1,5.4645,5,27.3224,0,0.0,0,0.0,narco
1341990,Los Tigres del Norte,El general,,3,12.8755,7,30.0429,0,0.0,0,0.0,narco
1713726,Los Tigres del Norte,El golpe traidor,,0,0.0,0,0.0,0,0.0,0,0.0,none
1202370,Los Tigres del Norte,El gringo y el mexicano,,9,48.913,0,0.0,0,0.0,0,0.0,migracion
1136959,Los Tigres del Norte,El gringo y el mexicano (La tragedia de un mojado),,9,48.913,0,0.0,0,0.0,0,0.0,migracion
948932,Los Tigres del Norte,El hijo de Camelia,,0,0.0,2,14.4928,0,0.0,0,0.0,narco
1169703,Los Tigres del Norte,El hijo del pueblo,,1,6.7568,0,0.0,0,0.0,0,0.0,migracion
1673345,Los Tigres del Norte,El hijo de Tijuana,,1,4.2918,4,17.1674,0,0.0,0,0.0,narco
1574176,Los Tigres del Norte,El hijo menor,,0,0.0,0,0.0,0,0.0,0,0.0,none
1704714,Los Tigres del Norte,El huacal,,0,0.0,0,0.0,0,0.0,0,0.0,none
690329,Los Tigres del Norte,El jefe de jefes,,2,7.7821,2,7.7821,0,0.0,0,0.0,migracion
1455003,Los Tigres del Norte,El macho y el hombre,,2,11.9048,0,0.0,0,0.0,0,0.0,migracion
893290,Los Tigres del Norte,El mojado acaudalado (acústico),,14,81.8713,1,5.848,0,0.0,0,0.0,migracion
863410,Los Tigres del Norte,El Muro,,23,54.8926,1,2.3866,3,7.1599,0,0.0,migracion
1146042,Los Tigres del Norte,El niño de la calle,,4,8.9686,1,2.2422,0,0.0,0,0.0,migracion
888636,Los Tigres del Norte,El Niño y La Boda,,0,0.0,2,8.8496,0,0.0,0,0.0,narco
10384916,Los Tigres del Norte,Eloísa Me Lo Hizo,,0,0.0,1,2.8818,0,0.0,0,0.0,narco
1815590,Los Tigres del Norte,El otro México,,6,31.5789,1,5.2632,0,0.0,0,0.0,migracion
1471422,Los Tigres del Norte,El pájaro prieto,,0,0.0,0,0.0,0,0.0,0,0.0,none
984275,Los Tigres del Norte,El perro mocho,,3,11.4504,3,11.4504,1,3.8168,0,0.0,migracion
1154064,Los Tigres del Norte,El pescadito rojo,,0,0.0,0,0.0,0,0.0,0,0.0,none
1622838,Los Tigres del Norte,El plantón,,0,0.0,1,6.1728,0,0.0,0,0.0,narco
1304014,Los Tigres del Norte,El prisionero,,3,18.6335,1,6.2112,0,0.0,0,0.0,migracion
1214009,Los Tigres del Norte,El que no había nacido,,1,5.2356,1,5.2356,0,0.0,0,0.0,migracion
1499620,Los Tigres del Norte,El rengo del gallo giro,,1,6.3694,0,0.0,0,0.0,0,0.0,migracion
1362296,Los Tigres del Norte,El reportero,,1,5.814,0,0.0,2,11.6279,0,0.0,politica_mx
1022449,Los Tigres del Norte,El rey,,0,0.0,1,7.2464,0,0.0,0,0.0,narco
1225011,Los Tigres del Norte,El santo de los mojados,,4,18.7793,4,18.7793,0,0.0,0,0.0,migracion
986285,Los Tigres del Norte,El sastre,,0,0.0,0,0.0,0,0.0,0,0.0,none
1671329,Los Tigres del Norte,El siete leguas,,1,8.1301,0,0.0,0,0.0,0,0.0,migracion
1442059,Los Tigres del Norte,El sordomudo,,0,0.0,0,0.0,0,0.0,0,0.0,none
1830242,Los Tigres del Norte,El sueño de bolivar,,2,12.8205,0,0.0,0,0.0,0,0.0,migracion
1539612,Los Tigres del Norte,El tahúr,,0,0.0,2,9.2166,0,0.0,0,0.0,narco
1371615,Los Tigres del Norte,El tamal,,0,0.0,3,17.6471,0,0.0,0,0.0,narco
1250807,Los Tigres del Norte,El tarasco,,1,5.848,0,0.0,0,0.0,0,0.0,migracion
1084449,Los Tigres del Norte,El titulado,,3,12.5,1,4.1667,0,0.0,0,0.0,migracion
1077203,Los Tigres del Norte,El tren,,0,0.0,0,0.0,0,0.0,0,0.0,none
1467539,Los Tigres del Norte,El triunfo en las manos,,0,0.0,0,0.0,0,0.0,0,0.0,none
1319554,Los Tigres del Norte,El troquero,,1,6.4935,0,0.0,0,0.0,0,0.0,migracion
958573,Los Tigres del Norte,El último atardecer,,0,0.0,2,10.6952,0,0.0,0,0.0,narco
1142387,Los Tigres del Norte,El veredicto,,0,0.0,0,0.0,0,0.0,0,0.0,none
1064369,Los Tigres del Norte,El vestido,,0,0.0,0,0.0,0,0.0,0,0.0,none
1384344,Los Tigres del Norte,El zacatecas,,0,0.0,1,5.988,0,0.0,0,0.0,narco
1372244,Los Tigres del Norte,El zorro de ojinaga,,2,12.1212,1,6.0606,0,0.0,0,0.0,migracion
1055758,Los Tigres del Norte,En la misma cantina,,0,0.0,0,0.0,0,0.0,0,0.0,none
1665848,Los Tigres del Norte,Enséñate a respetar,,2,10.6952,0,0.0,0,0.0,0,0.0,migracion
977700,Los Tigres del Norte,En Tu Boda,,0,0.0,0,0.0,0,0.0,0,0.0,none
1853125,Los Tigres del Norte,Era Diferente,,0,0.0,0,0.0,0,0.0,0,0.0,none
1524820,Los Tigres del Norte,Esperando el cheque,,0,0.0,0,0.0,0,0.0,0,0.0,none
1846475,Los Tigres del Norte,Esta Noche Voy a Verte,,0,0.0,0,0.0,0,0.0,0,0.0,none
1276668,Los Tigres del Norte,Fallaste corazón,,0,0.0,0,0.0,0,0.0,0,0.0,none
1088710,Los Tigres del Norte,Falso amor,,0,0.0,0,0.0,0,0.0,0,0.0,none
1107124,Los Tigres del Norte,Flor del río,,0,0.0,0,0.0,1,7.0423,0,0.0,politica_mx
952614,Los Tigres del Norte,Fue una mujer,,0,0.0,0,0.0,0,0.0,0,0.0,none
2002439,Los Tigres del Norte,Gallo de pelea,,0,0.0,1,5.7803,0,0.0,0,0.0,narco
1262674,Los Tigres del Norte,Gavilán perdido,,3,11.583,7,27.027,0,0.0,0,0.0,narco
1699437,Los Tigres del Norte,Gaviota,,0,0.0,2,9.434,1,4.717,0,0.0,narco
946865,Los Tigres del Norte,Gema,,0,0.0,1,7.7519,0,0.0,0,0.0,narco
1944652,Los Tigres del Norte,"Golpes En El Corazón (Live at MTV Los Angeles, CA/2011)",,0,0.0,0,0.0,0,0.0,0,0.0,none
1010417,Los Tigres del Norte,Gracias… nada más,,0,0.0,0,0.0,0,0.0,0,0.0,none
1861393,Los Tigres del Norte,Historia de Amor,,0,0.0,0,0.0,0,0.0,0,0.0,none
1936911,Los Tigres del Norte,Historias de ciudad,,1,4.7847,1,4.7847,0,0.0,0,0.0,migracion
1848132,Los Tigres del Norte,Hoy Le Hablo a Diario,,2,9.901,0,0.0,0,0.0,0,0.0,migracion
1346894,Los Tigres del Norte,Indiferencia,,0,0.0,0,0.0,0,0.0,0,0.0,none
1757445,Los Tigres del Norte,Ingratitud,,2,10.8696,0,0.0,0,0.0,0,0.0,migracion
1636429,Los Tigres del Norte,Jacinto Treviño,,4,27.7778,0,0.0,0,0.0,0,0.0,migracion
8512401,Los Tigres del Norte,Jefes de Jefes (Versión 2022),,0,0.0,0,0.0,0,0.0,0,0.0,none
1077616,Los Tigres del Norte,Jesús Amado,,1,6.3291,2,12.6582,0,0.0,0,0.0,narco
1499815,Los Tigres del Norte,Juana la traicionera,,0,0.0,1,5.988,0,0.0,0,0.0,narco
960413,Los Tigres del Norte,Juan Guerrero,,0,0.0,4,20.8333,0,0.0,0,0.0,narco
1210352,Los Tigres del Norte,La basurita,,4,31.4961,0,0.0,0,0.0,0,0.0,migracion
1718889,Los Tigres del Norte,La bota,,0,0.0,0,0.0,0,0.0,0,0.0,none
1494157,Los Tigres del Norte,La bronco negra,,0,0.0,4,22.2222,0,0.0,0,0.0,narco
899087,Los Tigres del Norte,La camioneta gris,,1,6.0606,2,12.1212,2,12.1212,0,0.0,narco
1286293,Los Tigres del Norte,La carretera,,0,0.0,2,6.0976,0,0.0,0,0.0,narco
1491596,Los Tigres del Norte,La cochicuina,,2,10.582,0,0.0,0,0.0,0,0.0,migracion
1098897,Los Tigres del Norte,La creación,,1,5.0,0,0.0,0,0.0,0,0.0,migracion
898425,Los Tigres del Norte,La crónica de un cambio,,0,0.0,2,9.2166,0,0.0,0,0.0,narco
987787,Los Tigres del Norte,La daga,,0,0.0,2,14.8148,0,0.0,0,0.0,narco
1417537,Los Tigres del Norte,La fama de la pareja,,2,10.582,5,26.455,0,0.0,0,0.0,narco
1177113,Los Tigres del Norte,La fuga del rojo,,1,4.717,1,4.717,0,0.0,0,0.0,migracion
1566010,Los Tigres del Norte,Lágrimas de sangre,,0,0.0,0,0.0,0,0.0,0,0.0,none
1861231,Los Tigres del Norte,La Guardería,,0,0.0,0,0.0,0,0.0,0,0.0,none
1934937,Los Tigres del Norte,"La hija, la mama",,0,0.0,1,2.6667,0,0.0,0,0.0,narco
969843,Los Tigres del Norte,La huella del alacrán,,0,0.0,2,10.582,0,0.0,0,0.0,narco
1662565,Los Tigres del Norte,La interesada,,0,0.0,0,0.0,0,0.0,0,0.0,none
1853237,Los Tigres del Norte,La Jefa Del Jefe,,0,0.0,3,11.8577,0,0.0,0,0.0,narco
1104586,Los Tigres del Norte,La llamada,,0,0.0,0,0.0,0,0.0,0,0.0,none
1103960,Los Tigres del Norte,La loba,,0,0.0,1,5.4054,0,0.0,0,0.0,narco
1626133,Los Tigres del Norte,La luz de tus ojos,,0,0.0,0,0.0,0,0.0,0,0.0,none
1766437,Los Tigres del Norte,La maestra,,1,5.7143,2,11.4286,1,5.7143,0,0.0,narco
1327223,Los Tigres del Norte,La mafia muere,,1,7.7519,0,0.0,0,0.0,0,0.0,migracion
1232259,Los Tigres del Norte,La mancha del pobre,,3,18.75,1,6.25,0,0.0,0,0.0,migracion
905981,Los Tigres del Norte,La marea,,0,0.0,0,0.0,0,0.0,0,0.0,none
1401525,Los Tigres del Norte,La margarita,,0,0.0,0,0.0,0,0.0,0,0.0,none
1005332,Los Tigres del Norte,La mesera,,0,0.0,1,5.5556,1,5.5556,0,0.0,narco
1771170,Los Tigres del Norte,La moneda,,0,0.0,1,9.8039,0,0.0,0,0.0,narco
1470839,Los Tigres del Norte,La neta de las netas,,0,0.0,0,0.0,0,0.0,0,0.0,none
1421594,Los Tigres del Norte,La novia de San Benito,,0,0.0,0,0.0,0,0.0,0,0.0,none
1246029,Los Tigres del Norte,La oferta,,0,0.0,0,0.0,0,0.0,0,0.0,none
1636961,Los Tigres del Norte,La paloma,,0,0.0,2,12.1212,3,18.1818,0,0.0,politica_mx
1514163,Los Tigres del Norte,La puerta abierta,,0,0.0,0,0.0,0,0.0,0,0.0,none
